STORE_ID,TIME_STAMP,SHELF_NUMBER,SHELF_DESC,AVERAGE_QUANTITY,SHELF_OCCUPANCY_PERC,STORE_PERSON_ACTIVITY_FLAG,CUSTOMER_ACTIVITY_FLAG,FOOTFALL_ACTIVITY_FLAG,COUNTER_ACTIVITY_FLAG
1,4/1/2007 9:00,shelf2,Skin,12.6,0.024,10,18,27,4
1,4/1/2007 9:00,shelf3,CPD,360,1,15,18,36,5
1,4/1/2007 9:00,shelf4,Oral,558,1,2,10,19,0
1,4/1/2007 9:00,shelf5,Hair,558,1,4,8,14,1
1,4/1/2007 10:00,shelf1,TEA & COFFEE,35,0.35,6,14,32,3
1,4/1/2007 10:00,shelf2,Skin,28,0.056,4,8,13,0
1,4/1/2007 10:00,shelf3,CPD,560,1,17,18,20,7
1,4/1/2007 10:00,shelf4,Oral,760,1,8,14,22,4
1,4/1/2007 10:00,shelf5,Hair,400,1,18,27,40,2
1,4/1/2007 11:00,shelf1,TEA & COFFEE,24.2,0.24,19,19,36,15
1,4/1/2007 11:00,shelf2,Skin,16.5,0.032,11,15,22,8
1,4/1/2007 11:00,shelf3,CPD,770,1,4,10,17,3
1,4/1/2007 11:00,shelf4,Oral,550,1,3,9,15,2
1,4/1/2007 11:00,shelf5,Hair,572,1,8,8,13,6
1,4/1/2007 12:00,shelf1,TEA & COFFEE,36,0.36,0,1,17,0
1,4/1/2007 12:00,shelf2,Skin,45.6,0.09,19,27,31,16
1,4/1/2007 12:00,shelf3,CPD,504,1,9,13,25,4
1,4/1/2007 12:00,shelf4,Oral,480,1,17,26,30,4
1,4/1/2007 12:00,shelf5,Hair,384,0.96,7,15,28,0
1,4/1/2007 13:00,shelf1,TEA & COFFEE,26,0.26,10,14,25,6
1,4/1/2007 13:00,shelf2,Skin,36.4,0.072,13,15,15,5
1,4/1/2007 13:00,shelf3,CPD,806,1,13,20,25,6
1,4/1/2007 13:00,shelf4,Oral,702,1,18,23,37,12
1,4/1/2007 13:00,shelf5,Hair,962,1,5,9,28,2
1,4/1/2007 14:00,shelf1,TEA & COFFEE,29.4,0.29,10,14,31,5
1,4/1/2007 14:00,shelf2,Skin,21,0.042,12,17,30,9
1,4/1/2007 14:00,shelf3,CPD,728,1,15,22,34,14
1,4/1/2007 14:00,shelf4,Oral,840,1,3,8,19,0
1,4/1/2007 14:00,shelf5,Hair,784,1,19,28,44,10
1,4/1/2007 15:00,shelf1,TEA & COFFEE,55.5,0.55,7,7,13,4
1,4/1/2007 15:00,shelf2,Skin,30,0.06,5,11,23,3
1,4/1/2007 15:00,shelf3,CPD,960,1,6,13,15,0
1,4/1/2007 15:00,shelf4,Oral,540,1,6,6,20,4
1,4/1/2007 15:00,shelf5,Hair,780,1,1,1,5,0
1,4/1/2007 16:00,shelf1,TEA & COFFEE,51.2,0.51,17,24,32,12
1,4/1/2007 16:00,shelf2,Skin,52.8,0.104,10,17,34,9
1,4/1/2007 16:00,shelf3,CPD,736,1,1,3,15,0
1,4/1/2007 16:00,shelf4,Oral,736,1,16,17,25,13
1,4/1/2007 16:00,shelf5,Hair,352,0.88,13,15,25,0
1,4/1/2007 17:00,shelf1,TEA & COFFEE,49.3,0.49,13,14,17,9
1,4/1/2007 17:00,shelf2,Skin,39.1,0.078,8,16,24,3
1,4/1/2007 17:00,shelf3,CPD,816,1,7,7,21,3
1,4/1/2007 17:00,shelf4,Oral,816,1,0,9,24,0
1,4/1/2007 17:00,shelf5,Hair,1258,1,10,11,28,1
1,4/1/2007 18:00,shelf1,TEA & COFFEE,28.8,0.28,18,27,36,9
1,4/1/2007 18:00,shelf2,Skin,18,0.036,5,12,21,3
1,4/1/2007 18:00,shelf3,CPD,720,1,15,15,19,14
1,4/1/2007 18:00,shelf4,Oral,1368,1,0,1,7,0
1,4/1/2007 18:00,shelf5,Hair,1296,1,7,8,9,5
1,4/1/2007 19:00,shelf1,TEA & COFFEE,39.9,0.39,16,24,35,7
1,4/1/2007 19:00,shelf2,Skin,22.8,0.044,8,8,27,7
1,4/1/2007 19:00,shelf3,CPD,1026,1,6,7,25,4
1,4/1/2007 19:00,shelf4,Oral,1178,1,8,10,13,3
1,4/1/2007 19:00,shelf5,Hair,950,1,13,20,39,3
1,4/1/2007 20:00,shelf1,TEA & COFFEE,34,0.34,16,18,27,9
1,4/1/2007 20:00,shelf2,Skin,32,0.064,19,24,28,11
1,4/1/2007 20:00,shelf3,CPD,480,1,19,22,33,12
1,4/1/2007 20:00,shelf4,Oral,800,1,8,16,34,0
1,4/1/2007 20:00,shelf5,Hair,840,1,3,12,16,2
1,4/1/2007 21:00,shelf1,TEA & COFFEE,27.3,0.27,1,7,11,0
1,4/1/2007 21:00,shelf2,Skin,31.5,0.062,11,19,21,7
1,4/1/2007 21:00,shelf3,CPD,1302,1,5,10,26,3
1,4/1/2007 21:00,shelf4,Oral,588,1,9,9,16,2
1,4/1/2007 21:00,shelf5,Hair,630,1,13,20,36,10
1,4/1/2007 22:00,shelf1,TEA & COFFEE,33,0.33,18,25,27,8
1,4/1/2007 22:00,shelf2,Skin,39.6,0.078,6,11,14,4
1,4/1/2007 22:00,shelf3,CPD,528,1,19,20,25,9
1,4/1/2007 22:00,shelf4,Oral,1232,1,18,27,44,13
1,4/1/2007 22:00,shelf5,Hair,660,1,12,13,32,5
1,4/1/2007 23:00,shelf1,TEA & COFFEE,48.3,0.48,16,25,33,8
1,4/1/2007 23:00,shelf2,Skin,36.8,0.072,8,16,20,0
1,4/1/2007 23:00,shelf3,CPD,1242,1,4,10,28,1
1,4/1/2007 23:00,shelf4,Oral,1610,1,0,3,15,0
1,4/1/2007 23:00,shelf5,Hair,1794,1,3,8,27,0
1,5/1/2007 0:00,shelf1,TEA & COFFEE,0,0,4,12,15,0
1,5/1/2007 0:00,shelf2,Skin,0,0,14,17,32,11
1,5/1/2007 0:00,shelf3,CPD,0,0,11,15,25,0
1,5/1/2007 0:00,shelf4,Oral,0,0,8,15,22,7
1,5/1/2007 0:00,shelf5,Hair,0,0,11,17,28,2
1,5/1/2007 1:00,shelf1,TEA & COFFEE,3.9,0.03,8,11,30,1
1,5/1/2007 1:00,shelf2,Skin,3.6,0.006,3,12,27,0
1,5/1/2007 1:00,shelf3,CPD,60,0.3,19,24,33,16
1,5/1/2007 1:00,shelf4,Oral,72,1,8,11,23,0
1,5/1/2007 1:00,shelf5,Hair,78,0.195,6,6,24,2
1,5/1/2007 2:00,shelf1,TEA & COFFEE,7.6,0.07,14,15,21,4
1,5/1/2007 2:00,shelf2,Skin,6.6,0.012,9,14,21,0
1,5/1/2007 2:00,shelf3,CPD,148,0.74,13,14,26,6
1,5/1/2007 2:00,shelf4,Oral,132,1,15,15,25,12
1,5/1/2007 2:00,shelf5,Hair,40,0.1,13,18,29,0
1,5/1/2007 3:00,shelf1,TEA & COFFEE,9.6,0.09,14,23,24,6
1,5/1/2007 3:00,shelf2,Skin,8.1,0.016,4,4,15,1
1,5/1/2007 3:00,shelf3,CPD,198,0.99,5,7,7,1
1,5/1/2007 3:00,shelf4,Oral,198,1,19,22,26,18
1,5/1/2007 3:00,shelf5,Hair,150,0.375,7,12,23,5
1,5/1/2007 4:00,shelf1,TEA & COFFEE,10.8,0.1,15,22,39,9
1,5/1/2007 4:00,shelf2,Skin,13.6,0.026,10,11,13,9
1,5/1/2007 4:00,shelf3,CPD,112,0.56,10,10,14,5
1,5/1/2007 4:00,shelf4,Oral,312,1,11,13,24,9
1,5/1/2007 4:00,shelf5,Hair,312,0.78,15,15,25,11
1,5/1/2007 5:00,shelf1,TEA & COFFEE,16,0.16,9,17,21,7
1,5/1/2007 5:00,shelf2,Skin,11.5,0.022,6,6,8,3
1,5/1/2007 5:00,shelf3,CPD,350,1,16,16,21,15
1,5/1/2007 5:00,shelf4,Oral,100,1,15,15,34,11
1,5/1/2007 5:00,shelf5,Hair,360,0.9,5,5,19,1
1,5/1/2007 6:00,shelf1,TEA & COFFEE,12,0.12,10,18,18,5
1,5/1/2007 6:00,shelf2,Skin,11.4,0.022,0,9,14,0
1,5/1/2007 6:00,shelf3,CPD,288,1,14,18,22,2
1,5/1/2007 6:00,shelf4,Oral,216,1,4,12,27,1
1,5/1/2007 6:00,shelf5,Hair,180,0.45,15,16,17,7
1,5/1/2007 7:00,shelf1,TEA & COFFEE,22.4,0.22,17,18,27,0
1,5/1/2007 7:00,shelf2,Skin,16.8,0.032,11,17,31,9
1,5/1/2007 7:00,shelf3,CPD,182,0.91,6,9,26,4
1,5/1/2007 7:00,shelf4,Oral,350,1,0,9,18,0
1,5/1/2007 7:00,shelf5,Hair,350,0.875,0,7,24,0
1,5/1/2007 8:00,shelf1,TEA & COFFEE,21.6,0.21,2,11,21,1
1,5/1/2007 8:00,shelf2,Skin,20.8,0.04,1,4,23,0
1,5/1/2007 8:00,shelf3,CPD,160,0.8,17,24,38,0
1,5/1/2007 8:00,shelf4,Oral,432,1,9,12,21,8
1,5/1/2007 8:00,shelf5,Hair,176,0.44,11,16,20,2
1,5/1/2007 9:00,shelf1,TEA & COFFEE,20.7,0.2,12,21,29,2
1,5/1/2007 9:00,shelf2,Skin,13.5,0.026,15,22,25,7
1,5/1/2007 9:00,shelf3,CPD,252,1,14,22,32,1
1,5/1/2007 9:00,shelf4,Oral,288,1,17,17,23,7
1,5/1/2007 9:00,shelf5,Hair,396,0.99,2,6,18,0
1,5/1/2007 10:00,shelf1,TEA & COFFEE,30,0.3,6,15,20,3
1,5/1/2007 10:00,shelf2,Skin,15,0.03,11,20,34,8
1,5/1/2007 10:00,shelf3,CPD,580,1,17,19,24,5
1,5/1/2007 10:00,shelf4,Oral,260,1,9,18,19,1
1,5/1/2007 10:00,shelf5,Hair,560,1,9,12,28,4
1,5/1/2007 11:00,shelf1,TEA & COFFEE,29.7,0.29,18,27,37,8
1,5/1/2007 11:00,shelf2,Skin,20.9,0.04,11,16,29,6
1,5/1/2007 11:00,shelf3,CPD,726,1,6,6,16,5
1,5/1/2007 11:00,shelf4,Oral,264,1,3,5,7,2
1,5/1/2007 11:00,shelf5,Hair,352,0.88,19,28,44,0
1,5/1/2007 12:00,shelf1,TEA & COFFEE,33.6,0.33,10,13,29,1
1,5/1/2007 12:00,shelf2,Skin,32.4,0.064,6,13,28,4
1,5/1/2007 12:00,shelf3,CPD,576,1,1,1,2,0
1,5/1/2007 12:00,shelf4,Oral,672,1,14,22,39,3
1,5/1/2007 12:00,shelf5,Hair,744,1,15,23,42,5
1,5/1/2007 13:00,shelf1,TEA & COFFEE,22.1,0.22,13,13,17,6
1,5/1/2007 13:00,shelf2,Skin,28.6,0.056,17,25,33,13
1,5/1/2007 13:00,shelf3,CPD,624,1,11,16,30,5
1,5/1/2007 13:00,shelf4,Oral,546,1,15,19,35,6
1,5/1/2007 13:00,shelf5,Hair,442,1,9,17,28,0
1,5/1/2007 14:00,shelf1,TEA & COFFEE,14,0.14,4,7,13,1
1,5/1/2007 14:00,shelf2,Skin,40.6,0.08,14,23,29,8
1,5/1/2007 14:00,shelf3,CPD,1064,1,16,18,30,10
1,5/1/2007 14:00,shelf4,Oral,308,1,7,11,17,4
1,5/1/2007 14:00,shelf5,Hair,728,1,12,19,35,2
1,5/1/2007 15:00,shelf1,TEA & COFFEE,52.5,0.52,3,8,18,1
1,5/1/2007 15:00,shelf2,Skin,57,0.114,7,13,30,2
1,5/1/2007 15:00,shelf3,CPD,930,1,1,8,19,0
1,5/1/2007 15:00,shelf4,Oral,450,1,16,21,36,12
1,5/1/2007 15:00,shelf5,Hair,1170,1,11,19,21,5
1,5/1/2007 16:00,shelf1,TEA & COFFEE,57.6,0.57,6,15,18,2
1,5/1/2007 16:00,shelf2,Skin,52.8,0.104,2,11,20,0
1,5/1/2007 16:00,shelf3,CPD,416,1,7,15,28,3
1,5/1/2007 16:00,shelf4,Oral,672,1,8,8,12,7
1,5/1/2007 16:00,shelf5,Hair,544,1,18,19,23,14
1,5/1/2007 17:00,shelf1,TEA & COFFEE,45.9,0.45,18,26,27,10
1,5/1/2007 17:00,shelf2,Skin,62.9,0.124,6,9,21,0
1,5/1/2007 17:00,shelf3,CPD,1156,1,4,8,14,0
1,5/1/2007 17:00,shelf4,Oral,408,1,2,10,21,0
1,5/1/2007 17:00,shelf5,Hair,714,1,15,22,25,12
1,5/1/2007 18:00,shelf1,TEA & COFFEE,41.4,0.41,12,14,25,4
1,5/1/2007 18:00,shelf2,Skin,59.4,0.118,10,15,18,5
1,5/1/2007 18:00,shelf3,CPD,1224,1,12,15,15,0
1,5/1/2007 18:00,shelf4,Oral,1080,1,16,25,29,4
1,5/1/2007 18:00,shelf5,Hair,1116,1,9,14,25,2
1,5/1/2007 19:00,shelf1,TEA & COFFEE,22.8,0.22,5,8,8,2
1,5/1/2007 19:00,shelf2,Skin,22.8,0.044,12,13,16,0
1,5/1/2007 19:00,shelf3,CPD,1026,1,6,13,27,5
1,5/1/2007 19:00,shelf4,Oral,1368,1,1,6,21,0
1,5/1/2007 19:00,shelf5,Hair,532,1,8,10,19,5
1,5/1/2007 20:00,shelf1,TEA & COFFEE,68,0.68,12,15,30,11
1,5/1/2007 20:00,shelf2,Skin,22,0.044,2,8,11,0
1,5/1/2007 20:00,shelf3,CPD,680,1,8,9,28,7
1,5/1/2007 20:00,shelf4,Oral,960,1,18,26,30,2
1,5/1/2007 20:00,shelf5,Hair,760,1,1,5,23,0
1,5/1/2007 21:00,shelf1,TEA & COFFEE,25.2,0.25,1,3,21,0
1,5/1/2007 21:00,shelf2,Skin,60.9,0.12,5,8,10,0
1,5/1/2007 21:00,shelf3,CPD,714,1,6,9,20,2
1,5/1/2007 21:00,shelf4,Oral,1638,1,17,22,23,11
1,5/1/2007 21:00,shelf5,Hair,756,1,7,8,13,3
1,5/1/2007 22:00,shelf1,TEA & COFFEE,28.6,0.28,16,25,33,5
1,5/1/2007 22:00,shelf2,Skin,81.4,0.162,1,4,6,0
1,5/1/2007 22:00,shelf3,CPD,1144,1,5,9,24,0
1,5/1/2007 22:00,shelf4,Oral,1628,1,14,21,35,11
1,5/1/2007 22:00,shelf5,Hair,1452,1,7,15,26,6
1,5/1/2007 23:00,shelf1,TEA & COFFEE,23,0.23,18,25,36,10
1,5/1/2007 23:00,shelf2,Skin,80.5,0.16,2,9,18,0
1,5/1/2007 23:00,shelf3,CPD,1380,1,4,8,14,0
1,5/1/2007 23:00,shelf4,Oral,874,1,4,11,20,0
1,5/1/2007 23:00,shelf5,Hair,874,1,6,13,19,1
1,6/1/2007 0:00,shelf1,TEA & COFFEE,0,0,0,4,16,0
1,6/1/2007 0:00,shelf2,Skin,0,0,0,7,23,0
1,6/1/2007 0:00,shelf3,CPD,0,0,8,16,24,7
1,6/1/2007 0:00,shelf4,Oral,0,0,10,16,22,4
1,6/1/2007 0:00,shelf5,Hair,0,0,18,18,30,6
1,6/1/2007 1:00,shelf1,TEA & COFFEE,3.2,0.03,1,10,21,0
1,6/1/2007 1:00,shelf2,Skin,1.7,0.002,12,20,38,0
1,6/1/2007 1:00,shelf3,CPD,22,0.11,16,25,40,9
1,6/1/2007 1:00,shelf4,Oral,72,1,5,7,23,0
1,6/1/2007 1:00,shelf5,Hair,20,0.05,9,14,15,3
1,6/1/2007 2:00,shelf1,TEA & COFFEE,3,0.03,11,16,31,6
1,6/1/2007 2:00,shelf2,Skin,4.8,0.008,8,8,15,5
1,6/1/2007 2:00,shelf3,CPD,140,0.7,9,17,31,5
1,6/1/2007 2:00,shelf4,Oral,88,1,9,18,34,3
1,6/1/2007 2:00,shelf5,Hair,136,0.34,0,2,18,0
1,6/1/2007 3:00,shelf1,TEA & COFFEE,7.2,0.07,9,14,31,8
1,6/1/2007 3:00,shelf2,Skin,6.3,0.012,4,8,24,1
1,6/1/2007 3:00,shelf3,CPD,126,0.63,4,5,5,2
1,6/1/2007 3:00,shelf4,Oral,144,1,1,2,6,0
1,6/1/2007 3:00,shelf5,Hair,174,0.435,5,14,25,4
1,6/1/2007 4:00,shelf1,TEA & COFFEE,13.6,0.13,19,28,43,16
1,6/1/2007 4:00,shelf2,Skin,6.4,0.012,5,11,16,2
1,6/1/2007 4:00,shelf3,CPD,248,1,8,9,12,7
1,6/1/2007 4:00,shelf4,Oral,312,1,5,9,10,4
1,6/1/2007 4:00,shelf5,Hair,280,0.7,9,17,33,1
1,6/1/2007 5:00,shelf1,TEA & COFFEE,16.5,0.16,3,3,4,2
1,6/1/2007 5:00,shelf2,Skin,12,0.024,3,9,20,2
1,6/1/2007 5:00,shelf3,CPD,250,1,3,7,23,0
1,6/1/2007 5:00,shelf4,Oral,370,1,5,10,21,4
1,6/1/2007 5:00,shelf5,Hair,130,0.325,18,23,27,4
1,6/1/2007 6:00,shelf1,TEA & COFFEE,8.4,0.08,6,13,28,0
1,6/1/2007 6:00,shelf2,Skin,13.8,0.026,0,4,9,0
1,6/1/2007 6:00,shelf3,CPD,444,1,18,25,25,2
1,6/1/2007 6:00,shelf4,Oral,372,1,2,11,20,0
1,6/1/2007 6:00,shelf5,Hair,396,0.99,1,8,17,0
1,6/1/2007 7:00,shelf1,TEA & COFFEE,8.4,0.08,14,15,29,1
1,6/1/2007 7:00,shelf2,Skin,8.4,0.016,14,19,37,2
1,6/1/2007 7:00,shelf3,CPD,196,0.98,11,15,15,8
1,6/1/2007 7:00,shelf4,Oral,490,1,1,6,15,0
1,6/1/2007 7:00,shelf5,Hair,252,0.63,11,18,37,6
1,6/1/2007 8:00,shelf1,TEA & COFFEE,21.6,0.21,17,19,27,11
1,6/1/2007 8:00,shelf2,Skin,8,0.016,19,25,28,16
1,6/1/2007 8:00,shelf3,CPD,528,1,19,27,45,16
1,6/1/2007 8:00,shelf4,Oral,336,1,8,9,13,4
1,6/1/2007 8:00,shelf5,Hair,464,1,11,14,31,4
1,6/1/2007 9:00,shelf1,TEA & COFFEE,19.8,0.19,17,20,39,6
1,6/1/2007 9:00,shelf2,Skin,11.7,0.022,18,23,40,8
1,6/1/2007 9:00,shelf3,CPD,594,1,19,25,39,9
1,6/1/2007 9:00,shelf4,Oral,342,1,5,11,22,1
1,6/1/2007 9:00,shelf5,Hair,378,0.945,6,15,22,1
1,6/1/2007 10:00,shelf1,TEA & COFFEE,33,0.33,11,19,20,1
1,6/1/2007 10:00,shelf2,Skin,35,0.07,7,15,15,1
1,6/1/2007 10:00,shelf3,CPD,440,1,14,22,22,0
1,6/1/2007 10:00,shelf4,Oral,580,1,17,20,34,13
1,6/1/2007 10:00,shelf5,Hair,660,1,6,7,14,0
1,6/1/2007 11:00,shelf1,TEA & COFFEE,14.3,0.14,11,16,23,0
1,6/1/2007 11:00,shelf2,Skin,20.9,0.04,12,12,26,2
1,6/1/2007 11:00,shelf3,CPD,836,1,16,16,24,14
1,6/1/2007 11:00,shelf4,Oral,638,1,8,11,29,6
1,6/1/2007 11:00,shelf5,Hair,616,1,17,23,37,14
1,6/1/2007 12:00,shelf1,TEA & COFFEE,42,0.42,5,6,22,1
1,6/1/2007 12:00,shelf2,Skin,38.4,0.076,16,25,38,13
1,6/1/2007 12:00,shelf3,CPD,384,1,19,21,38,9
1,6/1/2007 12:00,shelf4,Oral,864,1,9,15,31,3
1,6/1/2007 12:00,shelf5,Hair,384,0.96,3,10,23,0
1,6/1/2007 13:00,shelf1,TEA & COFFEE,35.1,0.35,9,13,21,6
1,6/1/2007 13:00,shelf2,Skin,37.7,0.074,14,14,32,10
1,6/1/2007 13:00,shelf3,CPD,312,1,11,12,16,10
1,6/1/2007 13:00,shelf4,Oral,806,1,17,24,41,9
1,6/1/2007 13:00,shelf5,Hair,780,1,1,9,26,0
1,6/1/2007 14:00,shelf1,TEA & COFFEE,33.6,0.33,15,18,32,1
1,6/1/2007 14:00,shelf2,Skin,21,0.042,18,26,29,5
1,6/1/2007 14:00,shelf3,CPD,728,1,10,15,18,7
1,6/1/2007 14:00,shelf4,Oral,476,1,9,13,14,8
1,6/1/2007 14:00,shelf5,Hair,980,1,18,27,33,0
1,6/1/2007 15:00,shelf1,TEA & COFFEE,33,0.33,12,18,34,5
1,6/1/2007 15:00,shelf2,Skin,54,0.108,19,20,27,0
1,6/1/2007 15:00,shelf3,CPD,1020,1,11,18,19,6
1,6/1/2007 15:00,shelf4,Oral,300,1,14,19,38,6
1,6/1/2007 15:00,shelf5,Hair,960,1,9,9,26,3
1,6/1/2007 16:00,shelf1,TEA & COFFEE,36.8,0.36,8,10,27,4
1,6/1/2007 16:00,shelf2,Skin,16,0.032,9,16,21,0
1,6/1/2007 16:00,shelf3,CPD,800,1,15,16,25,13
1,6/1/2007 16:00,shelf4,Oral,1024,1,13,22,40,10
1,6/1/2007 16:00,shelf5,Hair,544,1,13,14,20,12
1,6/1/2007 17:00,shelf1,TEA & COFFEE,54.4,0.54,2,8,13,1
1,6/1/2007 17:00,shelf2,Skin,18.7,0.036,5,5,20,3
1,6/1/2007 17:00,shelf3,CPD,1190,1,17,18,24,2
1,6/1/2007 17:00,shelf4,Oral,1224,1,2,10,25,0
1,6/1/2007 17:00,shelf5,Hair,1258,1,11,17,34,9
1,6/1/2007 18:00,shelf1,TEA & COFFEE,55.8,0.55,9,9,12,4
1,6/1/2007 18:00,shelf2,Skin,43.2,0.086,4,12,31,3
1,6/1/2007 18:00,shelf3,CPD,432,1,17,25,40,12
1,6/1/2007 18:00,shelf4,Oral,1008,1,18,25,33,8
1,6/1/2007 18:00,shelf5,Hair,360,0.9,16,19,30,13
1,6/1/2007 19:00,shelf1,TEA & COFFEE,39.9,0.39,17,18,34,16
1,6/1/2007 19:00,shelf2,Skin,51.3,0.102,8,10,18,1
1,6/1/2007 19:00,shelf3,CPD,950,1,3,9,28,2
1,6/1/2007 19:00,shelf4,Oral,1330,1,9,12,18,2
1,6/1/2007 19:00,shelf5,Hair,1406,1,13,15,17,8
1,6/1/2007 20:00,shelf1,TEA & COFFEE,26,0.26,10,13,31,2
1,6/1/2007 20:00,shelf2,Skin,66,0.132,4,4,4,0
1,6/1/2007 20:00,shelf3,CPD,600,1,18,24,25,1
1,6/1/2007 20:00,shelf4,Oral,880,1,2,4,7,1
1,6/1/2007 20:00,shelf5,Hair,1200,1,5,12,31,1
1,6/1/2007 21:00,shelf1,TEA & COFFEE,63,0.63,8,8,9,6
1,6/1/2007 21:00,shelf2,Skin,23.1,0.046,8,17,26,0
1,6/1/2007 21:00,shelf3,CPD,798,1,7,12,16,5
1,6/1/2007 21:00,shelf4,Oral,1302,1,7,16,22,4
1,6/1/2007 21:00,shelf5,Hair,840,1,1,7,19,0
1,6/1/2007 22:00,shelf1,TEA & COFFEE,24.2,0.24,18,22,27,3
1,6/1/2007 22:00,shelf2,Skin,63.8,0.126,3,9,25,2
1,6/1/2007 22:00,shelf3,CPD,1056,1,5,10,29,3
1,6/1/2007 22:00,shelf4,Oral,1056,1,0,8,12,0
1,6/1/2007 22:00,shelf5,Hair,1716,1,9,9,18,4
1,6/1/2007 23:00,shelf1,TEA & COFFEE,32.2,0.32,1,6,13,0
1,6/1/2007 23:00,shelf2,Skin,34.5,0.068,10,10,13,5
1,6/1/2007 23:00,shelf3,CPD,1242,1,18,22,25,10
1,6/1/2007 23:00,shelf4,Oral,460,1,0,0,14,0
1,6/1/2007 23:00,shelf5,Hair,874,1,12,13,32,8
1,7/1/2007 0:00,shelf1,TEA & COFFEE,0,0,0,2,16,0
1,7/1/2007 0:00,shelf2,Skin,0,0,16,19,26,4
1,7/1/2007 0:00,shelf3,CPD,0,0,3,6,9,1
1,7/1/2007 0:00,shelf4,Oral,0,0,15,17,36,7
1,7/1/2007 0:00,shelf5,Hair,0,0,10,17,19,0
1,7/1/2007 1:00,shelf1,TEA & COFFEE,2.9,0.02,15,23,27,1
1,7/1/2007 1:00,shelf2,Skin,1,0.002,6,15,26,2
1,7/1/2007 1:00,shelf3,CPD,48,0.24,6,14,32,3
1,7/1/2007 1:00,shelf4,Oral,36,0.72,12,12,18,9
1,7/1/2007 1:00,shelf5,Hair,64,0.16,4,8,13,0
1,7/1/2007 2:00,shelf1,TEA & COFFEE,3.6,0.03,8,11,25,0
1,7/1/2007 2:00,shelf2,Skin,2.8,0.004,16,20,25,1
1,7/1/2007 2:00,shelf3,CPD,124,0.62,19,27,40,1
1,7/1/2007 2:00,shelf4,Oral,48,0.96,7,7,21,6
1,7/1/2007 2:00,shelf5,Hair,80,0.2,13,22,23,11
1,7/1/2007 3:00,shelf1,TEA & COFFEE,6.6,0.06,1,2,12,0
1,7/1/2007 3:00,shelf2,Skin,3.9,0.006,15,23,34,10
1,7/1/2007 3:00,shelf3,CPD,168,0.84,14,14,20,10
1,7/1/2007 3:00,shelf4,Oral,132,1,6,8,23,4
1,7/1/2007 3:00,shelf5,Hair,174,0.435,18,21,25,16
1,7/1/2007 4:00,shelf1,TEA & COFFEE,4.8,0.04,16,23,36,2
1,7/1/2007 4:00,shelf2,Skin,8,0.016,19,26,31,16
1,7/1/2007 4:00,shelf3,CPD,144,0.72,12,12,17,6
1,7/1/2007 4:00,shelf4,Oral,88,1,3,7,7,2
1,7/1/2007 4:00,shelf5,Hair,120,0.3,17,26,41,10
1,7/1/2007 5:00,shelf1,TEA & COFFEE,13,0.13,7,13,28,4
1,7/1/2007 5:00,shelf2,Skin,5,0.01,16,17,28,14
1,7/1/2007 5:00,shelf3,CPD,380,1,3,8,10,2
1,7/1/2007 5:00,shelf4,Oral,100,1,11,12,15,8
1,7/1/2007 5:00,shelf5,Hair,290,0.725,1,2,6,0
1,7/1/2007 6:00,shelf1,TEA & COFFEE,15,0.15,14,23,42,12
1,7/1/2007 6:00,shelf2,Skin,7.2,0.014,12,19,20,6
1,7/1/2007 6:00,shelf3,CPD,228,1,9,16,33,8
1,7/1/2007 6:00,shelf4,Oral,144,1,5,13,25,3
1,7/1/2007 6:00,shelf5,Hair,384,0.96,7,11,18,0
1,7/1/2007 7:00,shelf1,TEA & COFFEE,10.5,0.1,18,23,37,3
1,7/1/2007 7:00,shelf2,Skin,22.4,0.044,9,18,34,4
1,7/1/2007 7:00,shelf3,CPD,196,0.98,3,4,11,1
1,7/1/2007 7:00,shelf4,Oral,294,1,1,1,14,0
1,7/1/2007 7:00,shelf5,Hair,476,1,6,9,15,2
1,7/1/2007 8:00,shelf1,TEA & COFFEE,30.4,0.3,16,18,22,10
1,7/1/2007 8:00,shelf2,Skin,11.2,0.022,15,22,36,0
1,7/1/2007 8:00,shelf3,CPD,416,1,11,16,18,8
1,7/1/2007 8:00,shelf4,Oral,448,1,15,22,38,6
1,7/1/2007 8:00,shelf5,Hair,256,0.64,12,14,33,8
1,7/1/2007 9:00,shelf1,TEA & COFFEE,21.6,0.21,9,18,34,5
1,7/1/2007 9:00,shelf2,Skin,22.5,0.044,15,22,40,2
1,7/1/2007 9:00,shelf3,CPD,540,1,8,15,20,3
1,7/1/2007 9:00,shelf4,Oral,432,1,8,15,25,5
1,7/1/2007 9:00,shelf5,Hair,234,0.585,16,18,27,6
1,7/1/2007 10:00,shelf1,TEA & COFFEE,14,0.14,2,2,6,0
1,7/1/2007 10:00,shelf2,Skin,23,0.046,4,9,24,2
1,7/1/2007 10:00,shelf3,CPD,200,1,4,9,21,0
1,7/1/2007 10:00,shelf4,Oral,480,1,11,15,34,7
1,7/1/2007 10:00,shelf5,Hair,400,1,12,17,26,10
1,7/1/2007 11:00,shelf1,TEA & COFFEE,33,0.33,6,10,16,2
1,7/1/2007 11:00,shelf2,Skin,26.4,0.052,9,12,25,2
1,7/1/2007 11:00,shelf3,CPD,374,1,15,18,37,0
1,7/1/2007 11:00,shelf4,Oral,572,1,15,18,36,10
1,7/1/2007 11:00,shelf5,Hair,440,1,15,20,25,13
1,7/1/2007 12:00,shelf1,TEA & COFFEE,30,0.3,11,13,17,10
